ID_Consumidor,Genero,Idoso,Parceiro,Dependentes,Nro_Meses_Cliente_na_Empresa,Servico_Telefone,Muitas_Linhas_Telefone,Servico_Internet,Seguranca_OnLine,Backup_OnLine,Dispositivo_Protecao,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Contrato,Faturamento_Sem_Papel,Metodo_Pagamento,Valor_Mensal,Valor_Total,Rotatividade
9033-EOXWV,F,0,N,N,12,S,S,DSL,N,N,N,S,S,S,Anual,N,Cheque_Fisico,74.05,872.65,S
4673-KKSLS,F,0,N,N,31,S,N,Fibra_otica,S,N,S,S,N,N,Mes-a-mes,N,Cheque_Eletronico ,87.6,2724.25,N
4853-OITSN,M,0,S,N,5,S,S,Fibra_otica,S,N,N,N,N,S,Mes-a-mes,S,Cheque_Eletronico ,89.15,413.25,N
9800-OUIGR,M,0,S,S,66,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Cartao_Credito,20.0,1374.2,N
1324-NLTJE,F,1,N,N,15,S,S,DSL,N,N,N,S,N,N,Mes-a-mes,N,Cartao_Credito,55.0,757.1,S
2324-EFHVG,M,0,N,N,64,S,S,Fibra_otica,N,S,S,N,S,S,Bi-Anual,S,Transferencia_bancaria,104.4,6692.65,N
7094-MSZAO,M,0,S,S,10,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,S,Cartao_Credito,20.05,218.5,N
1522-VVDMG,M,0,S,S,7,S,N,Fibra_otica,N,S,N,S,S,N,Mes-a-mes,S,Cheque_Eletronico ,89.75,608.8,S
6907-CQGPN,M,0,N,N,29,N,Sem_Telefone,DSL,N,S,N,S,N,N,Mes-a-mes,N,Cheque_Eletronico ,34.3,1004.75,N
0780-XNZFN,M,0,N,N,57,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Transferencia_bancaria,20.65,1125.6,N
0239-OXEXL,F,0,N,N,46,S,S,Fibra_otica,S,S,N,N,N,N,Mes-a-mes,N,Cheque_Fisico,84.25,3847.6,N
2675-IJRGJ,M,0,N,N,53,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Transferencia_bancaria,19.65,978.0,N
7049-GKVZY,F,0,N,N,17,S,N,DSL,S,S,N,S,S,S,Anual,N,Cartao_Credito,79.85,1387.35,N
8577-QSOCG,F,0,S,S,38,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,S,Cheque_Fisico,20.2,746.05,N
3721-CNZHX,M,0,N,N,15,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,N,Cheque_Fisico,19.8,304.6,N
0212-ISBBF,F,0,N,N,22,N,Sem_Telefone,DSL,N,S,N,N,S,S,Mes-a-mes,S,Cheque_Eletronico ,50.35,1098.85,N
9185-TQCVP,M,0,S,N,14,S,S,Fibra_otica,N,N,N,N,N,S,Mes-a-mes,S,Cheque_Eletronico ,85.15,1139.2,S
3585-YNADK,F,0,S,N,57,S,S,DSL,N,S,S,S,S,N,Anual,N,Transferencia_bancaria,74.6,4368.95,N
5271-DBYSJ,M,1,N,N,11,S,N,Fibra_otica,N,N,N,N,N,S,Mes-a-mes,S,Cartao_Credito,79.15,827.7,N
1099-GODLO,F,0,S,S,1,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Cheque_Fisico,20.35,20.35,N
6828-HMKWP,M,0,S,S,12,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Transferencia_bancaria,21.05,262.05,N
5567-WSELE,M,1,S,N,3,S,S,Fibra_otica,N,N,N,N,S,S,Mes-a-mes,S,Cheque_Eletronico ,94.6,279.55,S
1472-TNCWL,M,0,N,S,36,S,N,Fibra_otica,N,S,N,N,S,S,Mes-a-mes,S,Cheque_Eletronico ,94.7,3512.5,N
8063-RJYNF,M,0,N,N,16,S,N,Fibra_otica,S,N,N,N,S,S,Mes-a-mes,S,Cheque_Eletronico ,94.25,1483.25,S
0687-ZVTHB,M,0,S,S,65,S,S,DSL,S,S,S,N,N,S,Anual,N,Cartao_Credito,72.45,4653.85,S
2080-GKCWQ,M,0,N,N,2,S,N,Fibra_otica,N,S,N,N,N,N,Mes-a-mes,N,Cheque_Eletronico ,74.95,151.75,N
9661-ACXBS,F,0,N,N,42,S,S,Fibra_otica,S,N,S,N,S,S,Mes-a-mes,S,Cheque_Eletronico ,105.2,4400.75,S
2193-SFWQW,M,0,S,S,72,S,N,Fibra_otica,S,S,S,S,S,S,Bi-Anual,N,Transferencia_bancaria,111.95,8033.1,N
5656-JAMLX,M,0,N,N,62,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Transferencia_bancaria,19.85,1253.65,N
3462-BJQQA,F,0,N,N,6,S,S,Fibra_otica,N,S,N,N,S,N,Mes-a-mes,S,Cheque_Eletronico ,89.75,552.65,N
0442-TDYUO,M,0,S,N,48,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,S,Cheque_Fisico,20.05,1036.0,N
6733-LRIZX,M,0,N,N,35,S,S,Fibra_otica,S,N,S,S,S,S,Bi-Anual,S,Cheque_Eletronico ,108.95,4025.5,N
9503-XJUME,M,0,N,S,52,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,N,Cartao_Credito,19.65,928.4,N
4367-NHWMM,F,0,N,N,1,N,Sem_Telefone,DSL,N,N,N,N,N,N,Mes-a-mes,S,Cheque_Fisico,24.9,24.9,N
3727-RJMEO,M,0,S,N,6,S,S,Fibra_otica,N,N,N,N,S,N,Mes-a-mes,S,Cheque_Eletronico ,82.85,460.25,S
3779-OSWCF,F,0,S,N,71,S,S,DSL,S,S,S,S,S,S,Bi-Anual,N,Cartao_Credito,93.2,6506.15,N
6736-DHUQI,F,0,S,S,67,S,N,Fibra_otica,S,S,S,N,N,N,Anual,N,Transferencia_bancaria,84.8,5598.3,N
3915-ODIYG,M,1,N,N,60,S,S,DSL,S,S,N,N,N,S,Anual,S,Cheque_Eletronico ,71.75,4374.55,N
1360-RCYRT,M,0,S,S,23,N,Sem_Telefone,DSL,N,N,N,S,N,N,Mes-a-mes,S,Transferencia_bancaria,30.35,678.75,N
2724-FJDYW,M,0,N,S,39,N,Sem_Telefone,DSL,N,N,S,S,S,S,Anual,N,Transferencia_bancaria,54.85,2191.7,N
4451-RWASJ,M,0,S,S,15,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,S,Cheque_Fisico,19.5,239.75,N
6646-VRFOL,M,1,S,N,53,S,S,Fibra_otica,N,S,S,N,S,S,Mes-a-mes,S,Cheque_Eletronico ,103.85,5485.5,S
3460-TJBWI,M,0,S,S,24,S,S,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Cheque_Fisico,24.2,609.05,N
5917-HBSDW,F,0,S,S,37,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,N,Cheque_Eletronico ,19.35,683.75,N
5685-IIXLY,F,0,S,S,5,S,N,Fibra_otica,N,S,N,N,N,S,Mes-a-mes,S,Cheque_Eletronico ,83.6,404.2,S
5671-UUNXD,F,1,S,N,50,S,S,Fibra_otica,N,N,N,S,S,S,Anual,S,Cheque_Eletronico ,100.65,5189.75,N
0956-ACVZC,F,0,N,N,54,S,N,Fibra_otica,N,N,S,N,S,S,Anual,S,Cartao_Credito,94.1,5060.9,N
2325-NBPZG,F,0,N,N,3,S,N,Fibra_otica,S,N,N,N,N,N,Mes-a-mes,S,Cheque_Eletronico ,74.55,233.65,N
4250-ZBWLV,M,0,N,N,68,S,S,Fibra_otica,N,S,S,S,S,S,Anual,N,Cheque_Eletronico ,108.45,7176.55,S
4482-FTFFX,M,0,N,N,5,S,N,DSL,N,N,S,S,N,N,Mes-a-mes,N,Cheque_Eletronico ,56.15,291.45,N
8859-DZTGQ,M,0,N,N,33,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Cheque_Fisico,20.35,689.75,N
0440-MOGPM,F,0,N,N,41,S,S,DSL,N,S,S,N,S,S,Anual,S,Cheque_Eletronico ,80.55,3263.9,N
0020-JDNXP,F,0,S,S,34,N,Sem_Telefone,DSL,S,N,S,S,S,S,Anual,N,Cheque_Fisico,61.25,1993.2,N
3752-CQSJI,F,0,S,S,13,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,S,Cheque_Fisico,20.45,254.5,N
5025-GOOKI,F,0,N,N,20,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,S,Cartao_Credito,18.9,347.65,N
4698-KVLLG,F,1,N,N,51,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Cartao_Credito,19.6,967.9,N
5095-AESKG,F,0,S,N,3,S,S,Fibra_otica,N,S,N,N,N,S,Mes-a-mes,S,Cartao_Credito,91.5,242.95,S
2887-JPYLU,F,0,N,S,41,S,N,DSL,N,N,N,N,N,N,Mes-a-mes,N,Transferencia_bancaria,45.2,1841.9,N
4770-QAZXN,F,0,N,N,13,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,N,Cartao_Credito,19.45,232.1,N
4896-CPRPF,M,0,S,S,35,S,S,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Transferencia_bancaria,25.45,809.25,N
1871-MOWRM,M,0,S,N,12,S,N,Fibra_otica,S,N,N,S,N,N,Mes-a-mes,N,Transferencia_bancaria,80.85,866.45,S
9714-EDSUC,M,0,N,N,4,S,N,Fibra_otica,S,S,N,S,N,S,Mes-a-mes,S,Cheque_Fisico,94.9,360.55,N
2027-OAQQC,F,0,N,N,43,N,Sem_Telefone,DSL,N,N,S,N,S,S,Mes-a-mes,S,Transferencia_bancaria,49.05,2076.2,S
0282-NVSJS,F,1,S,S,12,N,Sem_Telefone,DSL,N,N,N,S,N,N,Mes-a-mes,S,Cheque_Fisico,29.3,355.9,N
9090-SGQXL,M,1,S,N,68,S,S,Fibra_otica,N,S,S,N,S,S,Mes-a-mes,S,Cheque_Eletronico ,105.3,7299.65,S
6595-YGXIT,M,1,N,N,25,S,S,Fibra_otica,N,S,N,N,S,N,Mes-a-mes,S,Cheque_Eletronico ,88.95,2291.2,S
7353-YOWFP,F,0,N,N,7,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,N,Cheque_Fisico,20.25,129.15,N
9835-ZIITK,M,1,S,N,66,S,S,Fibra_otica,N,S,S,S,S,S,Anual,S,Cheque_Eletronico ,110.85,7491.75,S
8008-ESFLK,F,0,S,N,53,S,N,Fibra_otica,S,S,S,S,S,S,Anual,N,Cheque_Eletronico ,110.5,5835.5,N
7537-CBQUZ,M,1,N,N,63,S,S,Fibra_otica,S,S,S,N,S,S,Mes-a-mes,S,Transferencia_bancaria,109.4,7031.45,N
1555-DJEQW,F,0,S,S,70,S,S,Fibra_otica,S,S,S,S,S,S,Bi-Anual,S,Transferencia_bancaria,114.2,7723.9,S
5649-TJHOV,M,1,S,N,27,N,Sem_Telefone,DSL,N,N,N,N,N,S,Mes-a-mes,N,Transferencia_bancaria,36.5,1032.0,S
0519-XUZJU,F,0,N,N,1,S,N,Fibra_otica,N,N,N,N,N,N,Mes-a-mes,N,Cheque_Fisico,70.75,70.75,S
3363-EWLGO,F,0,N,N,5,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,N,Cheque_Fisico,19.95,109.6,N
4750-UKWJK,F,1,S,N,37,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,N,Cheque_Fisico,19.6,727.8,N
6338-AVWCY,M,0,N,N,3,N,Sem_Telefone,DSL,N,N,S,N,S,N,Mes-a-mes,S,Cheque_Fisico,40.15,130.75,S
1689-YQBYY,F,0,N,S,12,S,S,Fibra_otica,N,N,N,N,N,N,Mes-a-mes,S,Cheque_Eletronico ,76.6,893.0,N
4487-ZYJZK,F,0,S,S,38,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,N,Cartao_Credito,19.6,763.1,N
2959-FENLU,F,0,N,N,9,S,N,Fibra_otica,N,N,S,N,N,S,Mes-a-mes,S,Cartao_Credito,85.3,781.4,N
0708-LGSMF,M,0,S,N,13,S,S,DSL,S,N,N,N,N,S,Mes-a-mes,S,Cheque_Eletronico ,65.85,902.25,N
9253-QXKBE,M,1,S,N,29,S,S,Fibra_otica,N,N,N,N,S,S,Mes-a-mes,S,Cheque_Eletronico ,94.45,2653.65,S
7634-HLQJR,F,0,S,S,47,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Cartao_Credito,20.05,1016.7,N
0487-RPVUM,M,0,S,N,61,S,S,Fibra_otica,S,N,S,S,S,N,Mes-a-mes,N,Transferencia_bancaria,99.4,5943.65,N
4079-ULGFR,M,0,N,N,16,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,N,Cheque_Fisico,20.0,275.7,N
2516-XSJKX,F,0,S,S,41,S,N,DSL,S,S,N,S,S,S,Bi-Anual,N,Cheque_Eletronico ,78.45,3126.45,N
0057-QBUQH,F,0,N,S,43,S,S,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,S,Cheque_Eletronico ,25.1,1070.15,N
9445-SZLCH,F,0,S,S,36,S,S,Fibra_otica,N,S,S,N,S,N,Mes-a-mes,S,Transferencia_bancaria,97.35,3457.9,S
6599-SFQVE,F,0,N,N,6,S,N,DSL,N,N,N,N,N,S,Mes-a-mes,S,Cheque_Eletronico ,55.0,340.4,N
8331-ZXFOE,F,0,N,N,58,S,S,DSL,S,S,S,S,N,N,Anual,S,Cartao_Credito,71.1,4299.2,N
4003-FUSHP,M,0,N,N,19,S,N,DSL,N,N,N,S,S,N,Mes-a-mes,S,Cartao_Credito,61.55,1093.2,N
0356-ERHVT,M,0,S,N,11,S,N,DSL,N,N,N,N,N,N,Mes-a-mes,S,Transferencia_bancaria,45.9,521.9,N
7325-ENZFI,F,0,N,N,39,N,Sem_Telefone,DSL,S,S,N,S,N,N,Anual,S,Transferencia_bancaria,40.3,1630.4,N
4884-ZTHVF,F,1,N,N,8,S,N,Fibra_otica,N,S,N,N,S,N,Mes-a-mes,S,Cheque_Eletronico ,87.1,713.6,N
3920-HIHMQ,F,0,N,S,26,S,S,DSL,N,N,N,N,N,N,Mes-a-mes,S,Cheque_Fisico,49.5,1265.65,N
3055-OYMSE,F,1,N,N,53,S,N,Fibra_otica,N,S,N,N,N,N,Mes-a-mes,S,Cartao_Credito,73.8,4003.85,N
0613-WUXUM,F,0,S,S,70,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,S,Cheque_Fisico,19.2,1401.4,N
7568-PODML,M,0,N,N,1,N,Sem_Telefone,DSL,N,N,N,N,S,S,Mes-a-mes,S,Cheque_Fisico,45.3,45.3,S
4458-KVRBJ,M,0,N,N,59,S,S,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Cheque_Fisico,25.0,1510.5,N
5349-IECLD,M,0,N,N,2,S,N,Fibra_otica,N,N,S,N,S,S,Mes-a-mes,N,Cheque_Eletronico ,94.95,178.1,S
1397-XKKWR,M,0,N,N,7,N,Sem_Telefone,DSL,S,N,S,N,N,N,Anual,N,Cheque_Fisico,35.3,264.8,N
3945-GFWQL,F,0,N,S,12,S,N,DSL,N,N,N,N,N,N,Mes-a-mes,S,Cheque_Eletronico ,44.55,480.6,S
8097-OMULG,M,0,S,S,59,S,N,DSL,N,S,S,S,S,S,Anual,N,Cartao_Credito,76.75,4541.9,N
6013-BHCAW,M,0,S,S,61,S,S,DSL,N,N,S,S,S,S,Bi-Anual,S,Transferencia_bancaria,81.0,4976.15,N
0401-WDBXM,M,0,S,S,72,S,S,Fibra_otica,S,N,S,N,S,S,Bi-Anual,S,Transferencia_bancaria,105.55,7542.25,N
3387-PLKUI,F,0,S,S,13,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,N,Cheque_Fisico,18.8,251.25,N
6096-EGVTU,F,0,S,S,64,S,S,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,N,Cheque_Fisico,24.9,1595.5,N
3797-VTIDR,M,0,S,N,1,N,Sem_Telefone,DSL,N,N,N,N,N,N,Mes-a-mes,S,Cheque_Eletronico ,23.45,23.45,S
5081-NWSUP,F,0,N,N,10,S,N,DSL,N,S,N,S,N,S,Anual,N,Cheque_Fisico,64.9,685.55,N
2580-ATZSQ,F,0,S,S,65,S,N,DSL,S,S,S,N,N,N,Anual,N,Transferencia_bancaria,61.35,3874.1,N
8085-MSNLK,F,0,S,N,62,S,S,Fibra_otica,S,S,S,S,S,S,Bi-Anual,N,Cheque_Fisico,113.95,6891.4,N
9691-HKOVS,F,0,S,N,55,S,S,DSL,S,S,S,S,S,S,Anual,S,Cheque_Eletronico ,90.15,4916.95,N
9881-VCZEP,F,0,S,N,25,S,S,DSL,N,S,N,N,N,N,Mes-a-mes,N,Cheque_Eletronico ,54.1,1373.0,N
9526-BIHHD,M,0,N,N,1,N,Sem_Telefone,DSL,S,N,N,N,N,N,Mes-a-mes,N,Cheque_Fisico,29.7,29.7,S
8757-TFHHJ,M,0,N,N,1,S,N,DSL,S,N,N,N,N,N,Mes-a-mes,S,Cartao_Credito,49.8,49.8,N
4523-WXCEF,F,0,S,N,59,S,S,Fibra_otica,N,S,N,N,S,S,Mes-a-mes,N,Cheque_Eletronico ,101.1,6039.9,S
1468-DEFNC,M,1,S,S,64,S,S,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,S,Transferencia_bancaria,24.4,1548.65,N
5119-KEPFY,M,0,S,N,36,S,S,Fibra_otica,N,N,N,N,S,S,Mes-a-mes,S,Transferencia_bancaria,95.0,3440.25,N
8364-TRMMK,F,0,N,N,3,S,S,DSL,N,N,N,N,N,N,Mes-a-mes,S,Cheque_Fisico,50.65,151.3,S
0916-KNFAJ,M,0,S,N,61,S,S,DSL,S,N,S,N,N,S,Bi-Anual,S,Cheque_Fisico,69.9,4226.7,N
8319-QBEHW,M,0,N,S,26,N,Sem_Telefone,DSL,N,S,N,N,S,N,Anual,S,Transferencia_bancaria,39.95,1023.75,N
3063-QFSZL,F,0,N,N,1,S,N,DSL,N,N,N,N,N,S,Mes-a-mes,S,Cheque_Eletronico ,55.4,55.4,S
8775-LHDJH,F,1,S,N,1,S,S,Fibra_otica,N,S,N,N,S,N,Mes-a-mes,S,Cheque_Eletronico ,90.6,90.6,S
9625-QNLUX,M,0,S,S,68,S,N,Fibra_otica,S,S,S,N,S,S,Bi-Anual,S,Cartao_Credito,103.25,7074.4,N
3097-NQYSN,M,1,S,N,2,S,S,Fibra_otica,N,N,N,N,S,N,Mes-a-mes,S,Cheque_Fisico,86.85,156.35,S
4024-CSNBY,F,0,S,N,72,S,S,Fibra_otica,S,S,S,S,N,N,Bi-Anual,S,Transferencia_bancaria,94.25,6849.75,N
7110-BDTWG,F,0,S,N,71,N,Sem_Telefone,DSL,N,N,S,S,N,S,Bi-Anual,S,Cheque_Eletronico ,47.05,3263.6,N
7493-GVFIO,M,0,N,N,57,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Cartao_Credito,20.55,1252.85,N
0690-SRQID,M,0,N,N,4,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,S,Cheque_Fisico,19.65,67.55,N
9605-WGJVW,F,1,N,N,1,S,N,Fibra_otica,N,N,N,N,N,N,Mes-a-mes,S,Cheque_Eletronico ,70.2,70.2,N
9114-DPSIA,M,0,S,S,72,S,S,DSL,S,S,S,S,N,S,Bi-Anual,N,Cartao_Credito,81.0,5750.0,N
4700-UBQMV,M,0,S,S,21,S,S,DSL,S,N,N,N,S,S,Anual,S,Transferencia_bancaria,75.9,1549.75,N
7711-GQBZC,F,0,S,S,71,S,S,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Transferencia_bancaria,24.7,1810.55,N
3565-UNOCC,F,1,S,N,29,S,S,Fibra_otica,N,N,S,N,S,S,Mes-a-mes,S,Transferencia_bancaria,99.05,2952.85,S
4627-MIHJH,F,1,N,N,69,S,S,Fibra_otica,S,N,S,S,S,S,Bi-Anual,N,Cartao_Credito,110.25,7467.55,N
9795-NREXC,F,0,S,N,64,S,S,DSL,S,N,S,S,S,S,Bi-Anual,S,Cartao_Credito,85.0,5484.4,N
8573-CGOCC,M,0,N,N,16,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,N,Cartao_Credito,19.75,294.9,N
7356-AYNJP,F,0,N,N,4,S,S,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,N,Cheque_Eletronico ,23.9,97.5,N
9249-FXSCK,F,0,N,N,52,S,S,Fibra_otica,S,S,N,S,S,S,Anual,S,Cartao_Credito,111.25,5916.45,S
5493-SDRDQ,M,0,N,N,2,S,N,DSL,S,N,S,N,N,N,Mes-a-mes,S,Cheque_Fisico,55.1,113.35,S
6286-SUUWT,M,0,N,N,1,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Mes-a-mes,N,Cheque_Fisico,19.95,19.95,N
4819-HJPIW,M,0,N,N,18,N,Sem_Telefone,DSL,N,N,N,N,N,N,Mes-a-mes,N,Cheque_Fisico,25.15,476.8,N
8654-DHAOW,F,0,N,N,2,S,S,DSL,N,S,N,N,N,N,Mes-a-mes,N,Cheque_Fisico,54.15,101.65,N
5438-QMDDL,F,0,S,N,19,S,N,DSL,N,S,N,N,N,S,Mes-a-mes,S,Cheque_Fisico,59.8,1130.85,N
9812-GHVRI,F,0,N,N,40,S,S,Fibra_otica,N,N,N,N,N,S,Mes-a-mes,N,Transferencia_bancaria,83.85,3532.25,N
5553-AOINX,F,1,S,S,66,S,S,Fibra_otica,N,S,S,N,S,S,Anual,S,Cheque_Eletronico ,104.9,6891.45,N
1228-ZLNBX,M,0,N,N,21,S,S,Fibra_otica,N,N,N,N,N,N,Mes-a-mes,N,Cheque_Fisico,75.3,1570.7,N
4226-KKDON,M,0,N,N,8,S,N,DSL,N,S,N,S,S,N,Mes-a-mes,S,Cheque_Eletronico ,66.65,520.95,N
3831-YCPUO,F,0,S,S,72,S,N,Fibra_otica,S,S,S,S,S,S,Bi-Anual,S,Cartao_Credito,109.5,7854.9,N
7445-WMRBW,F,0,N,N,48,S,S,DSL,N,S,S,S,S,N,Anual,S,Transferencia_bancaria,73.85,3581.4,N
3308-DGHKL,M,0,N,N,69,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,S,Transferencia_bancaria,19.3,1447.9,N
9924-JPRMC,M,0,N,N,72,S,S,Fibra_otica,S,S,S,S,S,S,Bi-Anual,S,Cheque_Eletronico ,118.2,8547.15,N
0080-EMYVY,F,0,N,N,14,S,N,DSL,N,S,N,N,N,N,Anual,N,Cartao_Credito,51.45,727.85,N
6218-KNUBD,M,0,N,N,6,S,N,DSL,N,S,N,N,S,N,Mes-a-mes,N,Cheque_Eletronico ,59.45,357.6,N
7337-CINUD,F,0,S,S,8,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Bi-Anual,N,Transferencia_bancaria,19.5,159.35,N
7609-NRNCA,F,0,N,N,17,S,N,N,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Sem_Servico_Internet,Anual,N,Cheque_Fisico,19.55,280.85,N
0623-EJQEG,M,0,N,N,65,S,S,Fibra_otica,S,N,N,S,N,S,Anual,N,Cheque_Eletronico ,93.55,6069.25,N
7153-CHRBV,F,0,S,S,57,S,N,DSL,S,N,S,S,N,N,Anual,S,Cheque_Fisico,59.3,3274.35,N
0871-URUWO,M,0,S,N,13,S,S,Fibra_otica,N,N,S,N,S,S,Mes-a-mes,S,Cartao_Credito,102.25,1359.0,S
